motivation,engagement,prior_gpa,age,study_hours,treatment,y0,y1,outcome,uplift
-1.0128311203344238,0,2.166782942348032,18,1.9210580610410977,0,1.2879580156924622,1.2879580156924622,1.2879580156924622,0.0
0.3142473325952739,0,2.224537882529514,19,1.6303365395178844,0,1.41035635622238,1.41035635622238,1.41035635622238,0.0
-0.9080240755212109,0,2.337706815222627,23,2.2818650491711576,0,1.4413373906141456,1.4413373906141456,1.4413373906141456,0.0
-1.4123037013352915,0,2.160252445890119,19,3.4483281387108375,0,1.6240870938567809,1.6240870938567809,1.6240870938567809,0.0
1.465648768921554,1,3.573207440644722,18,3.8520795537069352,0,2.8174001016760113,3.217400101676011,2.8174001016760113,0.3999999999999999
-0.22577630048653566,0,2.515944039004272,20,1.8209720341144933,0,1.58396837524976,1.58396837524976,1.58396837524976,0.0
0.06752820468792384,0,2.739211371940872,18,1.2149559326224761,0,1.4285349606346394,1.4285349606346394,1.4285349606346394,0.0
-1.4247481862134568,0,2.0187771357740534,18,1.1674687123992373,0,0.8896558828253213,0.8896558828253213,0.8896558828253213,0.0
-0.5443827245251827,0,2.3972207148537312,23,2.781135104280754,0,1.6938673446282149,1.6938673446282149,1.6938673446282149,0.0
0.11092258970986608,0,2.4139546916393,20,1.7122042760606626,0,1.5271551164834294,1.5271551164834294,1.5271551164834294,0.0
-1.1509935774223028,0,1.9793521620867238,23,4.006966498107907,0,1.8711742772844355,1.8711742772844355,1.8711742772844355,0.0
0.37569801834567196,0,3.014184294732324,18,2.084004787481452,0,1.8338783984274407,1.8338783984274407,1.8338783984274407,0.0
-0.600638689918805,0,1.7066777825664095,23,2.48807307381158,0,1.3078973508881195,1.3078973508881195,1.3078973508881195,0.0
-0.2916937497932768,1,3.175519871808296,22,2.945837041348745,0,2.091442188538488,2.491442188538488,2.091442188538488,0.3999999999999999
-0.6017066122293969,1,2.633325753697483,22,2.677606175200907,0,1.7070430827590943,2.1070430827590942,1.7070430827590943,0.3999999999999999
1.8522781845089378,1,3.3306720020597447,22,4.263814205739764,0,3.030703853092547,3.430703853092547,3.030703853092547,0.3999999999999999
-0.013497224737933921,0,2.574424077798242,19,3.195638802099669,0,1.8693013193043813,1.8693013193043813,1.8693013193043813,0.0
-1.0577109289559004,0,1.735803837607929,21,1.0062329598339317,1,0.9244340888424184,0.9244340888424184,0.9244340888424184,0.0
0.822544912103189,0,2.501956552047096,24,1.265034046455596,0,1.689292035788167,1.689292035788167,1.689292035788167,0.0
-1.2208436499710222,0,1.8790050110547956,23,1.3411120040587092,1,0.8465299592990112,0.8465299592990112,0.8465299592990112,0.0
0.2088635950047554,1,2.9962396010458985,18,4.176639029196489,0,2.483447916698923,2.883447916698923,2.483447916698923,0.3999999999999999
-1.9596701238797756,1,2.1708576563878608,21,3.86174264172746,0,1.4557058149531237,1.8557058149531236,1.4557058149531237,0.3999999999999999
-1.3281860488984305,0,2.581879791022252,23,1.9007341216179907,0,1.2719421218805311,1.2719421218805311,1.2719421218805311,0.0
0.19686123586912352,0,3.0981633257101233,22,1.2201039742278015,0,1.8757177161414158,1.8757177161414158,1.8757177161414158,0.0
0.7384665799954104,1,2.614941917174204,24,5.107913432962963,0,2.786072469647205,3.4860724696472047,2.786072469647205,0.6999999999999997
0.1713682811899705,1,3.214707295786712,20,4.477601648647869,0,2.731847123168551,3.131847123168551,2.731847123168551,0.3999999999999999
-0.11564828238824053,0,2.7229045470068,22,0.004618850250897033,1,1.0179112189497712,1.0179112189497712,1.0179112189497712,0.0
-0.3011036955892888,0,2.572564452040545,24,2.856719418060462,0,1.815609239235949,1.815609239235949,1.815609239235949,0.0
-1.4785219903674274,0,1.8590093549622637,18,1.7113288813510685,0,0.955313810079001,0.955313810079001,0.955313810079001,0.0
-0.7198442083947086,0,2.210818068834025,21,1.3984959139455668,0,1.0197872030582922,1.0197872030582922,1.0197872030582922,0.0
-0.4606387709597875,0,2.1373259722787554,21,2.766224094538728,0,1.604529818912205,1.604529818912205,1.604529818912205,0.0
1.0571222262189157,1,3.1910574585180265,23,3.850996734202699,0,2.718184672633938,3.1181846726339377,2.718184672633938,0.3999999999999999
0.3436182895684614,1,2.7400959782703858,19,3.5889970882801,0,2.4180525432573767,2.8180525432573766,2.4180525432573767,0.3999999999999999
-1.763040155362734,0,1.9366513069008147,20,1.1006629924073963,0,0.7762165501800613,0.7762165501800613,0.7762165501800613,0.0
0.324083969394795,0,2.1463846774269175,24,3.0147100469870254,0,1.814303197838145,1.814303197838145,1.814303197838145,0.0
-0.38508228041631654,0,2.3244349496066636,22,0.7635909366900315,0,1.0685595950500708,1.0685595950500708,1.0685595950500708,0.0
-0.6769220003059587,0,1.922348893178283,24,2.774127751496168,0,1.5026443770676483,1.5026443770676483,1.5026443770676483,0.0
0.6116762888408679,1,3.2455477951896814,24,3.5897135852421047,0,2.5743852953681765,2.9743852953681764,2.5743852953681765,0.3999999999999999
1.030999522495951,0,2.6054739884659184,20,1.9642792726814822,1,1.9443551842450402,1.9443551842450402,1.9443551842450402,0.0
0.9312801191161986,0,2.8665581400972204,18,1.4488395906504379,0,1.5551484992599371,1.5551484992599371,1.5551484992599371,0.0
-0.8392175232226385,0,2.572708961542643,19,2.164684136550746,0,1.6171577350117268,1.6171577350117268,1.6171577350117268,0.0
-0.3092123758512146,1,3.384070368076048,22,2.1243807267790134,0,1.8090592510284604,2.2090592510284606,1.8090592510284604,0.40000000000000013
0.33126343140356396,0,1.840977652714922,18,3.234642812247884,0,1.6747215090729475,1.6747215090729475,1.6747215090729475,0.0
0.9755451271223592,0,2.5424053099745727,20,1.5970000171685645,0,1.6701626517995343,1.6701626517995343,1.6701626517995343,0.0
-0.47917423784528995,0,2.265321905512809,19,1.3102246077367443,0,1.2534908297896554,1.2534908297896554,1.2534908297896554,0.0
-0.18565897666381712,0,2.5824006525153,22,1.8032055712704604,0,1.405387607192315,1.405387607192315,1.405387607192315,0.0
-1.1063349740060282,0,1.672993156551833,20,1.6263758622940592,1,0.8763681908293529,0.8763681908293529,0.8763681908293529,0.0
-1.1962066240806708,0,1.8465102907357342,22,3.2434023421498495,0,1.5010278611802828,1.5010278611802828,1.5010278611802828,0.0
0.812525822394198,1,3.282864907515392,24,1.7666366369142996,1,2.053910266495924,2.453910266495924,2.453910266495924,0.3999999999999999
1.356240028570823,1,3.4323384810292468,19,3.425794758969343,0,2.7178079606910495,3.1178079606910494,2.7178079606910495,0.3999999999999999
-0.07201012158033385,0,2.591682485451928,19,3.582745458116569,1,2.19121679128269,2.19121679128269,2.19121679128269,0.0
1.0035328978920242,1,3.434162587434042,20,3.568279402630859,0,2.7592250883384866,3.1592250883384865,2.7592250883384866,0.3999999999999999
0.36163602504763415,1,3.210069137449049,22,3.6884488436093337,0,2.473631186546366,2.873631186546366,2.473631186546366,0.3999999999999999
-0.6451197546051243,0,2.3645606686079104,21,1.9718207396774434,0,1.401482788776524,1.401482788776524,1.401482788776524,0.0
0.36139560550841393,0,2.6251406136504345,18,1.3509264647617565,0,1.4482572434833478,1.4482572434833478,1.4482572434833478,0.0
1.5380365664659692,1,3.6608398968570994,19,4.040181584135892,0,2.9261540944363076,3.3261540944363075,2.9261540944363076,0.3999999999999999
-0.03582603910995154,1,2.3174553882977467,22,3.3083143555176413,0,1.7760582559113578,2.1760582559113577,1.7760582559113578,0.3999999999999999
1.5646436558140062,1,3.9326931428355723,20,3.6407777295525277,0,3.117137573681033,3.517137573681033,3.117137573681033,0.3999999999999999
-2.6197451040897444,0,1.0527318535089796,24,2.5490363591352,1,0.6550235182859316,0.6550235182859316,0.6550235182859316,0.0
0.8219025043752238,1,2.9228222062412192,20,3.941958940690441,0,2.5905129991614637,2.9905129991614636,2.5905129991614637,0.3999999999999999
0.08704706823817122,0,2.458085881476408,19,2.096870507052534,0,1.8974140836575797,1.8974140836575797,1.8974140836575797,0.0
-0.29900735046586746,0,2.6120816621871925,23,2.898560836564361,0,2.0772308854796684,2.0772308854796684,2.0772308854796684,0.0
0.0917607765355023,1,2.128948165720766,19,4.511682162718813,0,2.3343146482922017,2.7343146482922016,2.3343146482922017,0.3999999999999999
-1.9875689146008928,0,1.895292028437182,24,2.7847350871704153,0,1.1583382270793623,1.1583382270793623,1.1583382270793623,0.0
-0.21967188783751193,0,2.671816945473467,23,3.055302154935531,0,2.0214848010480053,2.0214848010480053,2.0214848010480053,0.0
0.3571125715117464,1,3.405489206262067,21,4.855759494049605,0,2.889834071484225,3.289834071484225,2.889834071484225,0.3999999999999999
1.477894044741516,1,3.234169315873217,20,2.293647238181898,0,2.183332439805238,2.583332439805238,2.183332439805238,0.3999999999999999
-0.5182702182736474,0,2.254268348431396,22,4.757725954602999,0,2.134163115787862,2.134163115787862,2.134163115787862,0.0
-0.8084936028931876,0,2.0726074804642556,23,2.156486038829615,0,1.3994943811580736,1.3994943811580736,1.3994943811580736,0.0
-0.5017570435845365,0,2.2316704908668137,18,1.7569011206618,0,1.3930157217165728,1.3930157217165728,1.3930157217165728,0.0
0.9154021177020741,1,2.9650726700920917,18,3.6685859677148174,0,2.591723146898032,2.991723146898032,2.591723146898032,0.3999999999999999
0.32875110965968446,0,2.33184968415663,21,0.5243121307833558,0,1.1322120244574698,1.1322120244574698,1.1322120244574698,0.0
-0.5297602037670388,0,2.4713850154783987,23,2.2340548842684007,0,1.5086689459457345,1.5086689459457345,1.5086689459457345,0.0
0.5132674331133561,0,2.693464841915829,23,1.2068949763554282,1,1.4331849910857433,1.4331849910857433,1.4331849910857433,0.0
0.09707754934804039,1,3.176599217081554,22,3.572642275007448,0,2.196109635256685,2.596109635256685,2.196109635256685,0.3999999999999999
0.9686449905328892,1,3.354797814070118,18,3.6448272358591898,0,2.5443502357966645,2.9443502357966644,2.5443502357966645,0.3999999999999999
-0.7020530938773524,0,2.500685652181073,18,1.407371757192769,0,1.216865442223959,1.216865442223959,1.216865442223959,0.0
-0.3276621465977682,1,3.165165555467168,24,1.69632864689887,0,1.5957085450523745,1.9957085450523744,1.5957085450523745,0.3999999999999999
-0.39210815313215763,0,1.8598525681005214,22,2.2737102199179464,0,1.2963230688483907,1.2963230688483907,1.2963230688483907,0.0
-1.4635149481321186,0,1.8046526204360558,24,1.9989497226775594,0,1.2184468095137324,1.2184468095137324,1.2184468095137324,0.0
0.29612027706457605,0,2.519423295872361,23,2.192346966729809,0,1.6558811456321765,1.6558811456321765,1.6558811456321765,0.0
0.26105527217988933,1,3.0715133240077646,22,3.0784926024966905,0,2.019461246891823,2.419461246891823,2.019461246891823,0.3999999999999999
0.00511345664246089,0,2.300506864847328,19,1.3430813787192508,0,1.3393498722019277,1.3393498722019277,1.3393498722019277,0.0
-0.23458713337514692,1,3.2032309612839476,18,3.2849048498991986,0,2.2839137655792903,2.68391376557929,2.2839137655792903,0.3999999999999999
-1.4153707420504142,0,2.6693732878720553,23,2.139150839052284,0,1.337815151044011,1.337815151044011,1.337815151044011,0.0
-0.42064532276535904,0,2.4296549898449125,18,2.6736718508782564,0,1.7656228265180933,1.7656228265180933,1.7656228265180933,0.0
-0.3427145165267695,1,2.9224879547014324,24,2.689822999950432,0,2.0878774063511973,2.4878774063511973,2.0878774063511973,0.3999999999999999
-0.8022772692216189,0,2.5141536957648136,21,2.791151526104811,0,1.6592459625894136,1.6592459625894136,1.6592459625894136,0.0
-0.16128571166600914,0,1.8918623599391662,19,2.653846595310323,0,1.5949657659503726,1.5949657659503726,1.5949657659503726,0.0
0.4040508568145384,1,3.129755939175885,19,4.020610130801506,0,2.6313312164223412,3.031331216422341,2.6313312164223412,0.3999999999999999
1.8861859012105302,1,3.859566518003414,18,5.330255188938232,0,3.5612193599423083,4.2612193599423085,3.5612193599423083,0.7000000000000002
0.17457781283183896,1,2.859427144689218,20,1.7406050514229825,0,1.7917149968016293,2.1917149968016294,1.7917149968016293,0.40000000000000013
0.25755039072276437,1,2.7092969432462395,20,5.4506062771860115,0,2.823646258384504,3.523646258384504,2.823646258384504,0.6999999999999997
-0.07444591576616721,1,2.9219245422402165,24,2.846337152934729,0,1.913068620840854,2.313068620840854,1.913068620840854,0.40000000000000013
-1.9187712152990415,0,1.9061630054497114,22,2.241550675767132,0,0.8272167292940311,0.8272167292940311,0.8272167292940311,0.0
-0.026513875449216878,0,2.2194501527905977,19,2.0440528447511572,1,1.5143770760698387,1.5143770760698387,1.5143770760698387,0.0
0.06023020994102644,0,3.1469174457975932,18,0.6617985198651004,0,1.4462161084821572,1.4462161084821572,1.4462161084821572,0.0
2.463242112485286,1,3.595363719443202,24,4.0290093204097275,0,2.976816883607023,3.376816883607023,2.976816883607023,0.3999999999999999
-0.19236096478112252,0,2.0961939051376928,24,2.8637615203782514,1,1.637603794448451,1.637603794448451,1.637603794448451,0.0
0.30154734233361247,1,3.0623778069789003,23,3.9222065644624795,0,2.448458715665197,2.848458715665197,2.448458715665197,0.3999999999999999
-0.03471176970524331,1,3.261944660399774,18,2.0231516604427626,0,1.9346841318894443,2.3346841318894445,1.9346841318894443,0.40000000000000013
-1.168678037619532,1,2.65462086341361,18,2.2598335431024807,0,1.617549308184385,2.017549308184385,1.617549308184385,0.3999999999999999
1.1428228145150205,1,3.4885250203677067,24,2.8027155692187127,0,2.384050497026219,2.784050497026219,2.384050497026219,0.3999999999999999
0.7519330326867741,0,2.464126731506085,23,3.2727596926769076,0,1.911429785705764,1.911429785705764,1.911429785705764,0.0
0.7910319470430469,1,3.683616118033968,23,3.5961201784298282,0,2.6702891096093175,3.0702891096093174,2.6702891096093175,0.3999999999999999
-0.9093874547947389,0,2.3956970719371116,21,0.0,0,0.8578082288344105,0.8578082288344105,0.8578082288344105,0.0
1.4027943109360992,1,3.7351487639441125,20,5.564324191226378,0,3.5777343798039563,4.277734379803956,3.5777343798039563,0.6999999999999997
-1.4018510627922809,0,2.1889928709048663,21,3.500243280444373,0,1.5850358309025758,1.5850358309025758,1.5850358309025758,0.0
0.5868570938002703,0,2.923522339458716,18,0.9132599283706226,0,1.6192558020372845,1.6192558020372845,1.6192558020372845,0.0
2.1904556258099785,0,2.8952209198398253,18,1.5907201582596715,0,1.9633968684331535,1.9633968684331535,1.9633968684331535,0.0
-0.9905363251306883,0,2.055415977453925,19,1.7136784254650645,0,1.1388506143823862,1.1388506143823862,1.1388506143823862,0.0
-0.5662977296027719,1,3.2340548597859775,19,4.0231569377735035,0,2.10236339126338,2.50236339126338,2.10236339126338,0.3999999999999999
0.09965136508764122,0,2.9978179937114815,20,2.198878011898702,0,1.845970111108454,1.845970111108454,1.845970111108454,0.0
-0.5034756541161992,0,2.004837623849417,23,1.318701461343767,0,1.1288346713376787,1.1288346713376787,1.1288346713376787,0.0
-1.5506634310661327,0,2.109721791039304,22,3.311101642278815,0,1.4811801484730238,1.4811801484730238,1.4811801484730238,0.0
0.06856297480602733,1,2.8912857522962403,18,5.243977942158477,0,2.603030653033324,3.3030306530333235,2.603030653033324,0.6999999999999997
-1.0623037137261049,0,1.97219944507271,19,1.9505492816241108,1,1.1693353876364077,1.1693353876364077,1.1693353876364077,0.0
0.4735924306351816,1,3.22752963779719,20,2.9262895965097595,0,2.4449553130420125,2.8449553130420124,2.4449553130420125,0.3999999999999999
-0.9194242342338032,0,2.5664616094394814,21,3.5951204186000147,0,1.8381486058360021,1.8381486058360021,1.8381486058360021,0.0
1.5499344050175394,1,3.60047906349052,18,1.3055430839460156,0,2.070369590075707,2.470369590075707,2.070369590075707,0.3999999999999999
-0.7832532923362371,1,2.6691702773234183,22,2.605642653948158,0,1.6687057336808915,2.0687057336808916,1.6687057336808915,0.40000000000000013
-0.3220615162056756,1,3.057839899118845,20,4.479365610402815,0,2.6689103689569085,3.0689103689569084,2.6689103689569085,0.3999999999999999
0.8135172173696698,1,3.1360623131366308,23,4.891543650412901,0,2.7512743253601073,3.151274325360107,2.7512743253601073,0.3999999999999999
-1.2308643164339552,0,2.254374995288994,22,1.680473075644252,0,1.0828048246260438,1.0828048246260438,1.0828048246260438,0.0
0.22745993460412942,1,3.487177690517959,18,5.780297638668623,0,3.2420073099669255,3.9420073099669253,3.2420073099669255,0.6999999999999997
1.307142754282428,1,2.76899492849448,20,1.0554210982650827,0,1.5621039000993842,1.9621039000993843,1.5621039000993842,0.40000000000000013
-1.6074832345612275,0,2.2569307191936416,23,3.0947324333283532,0,1.4239502469992302,1.4239502469992302,1.4239502469992302,0.0
0.1846338585323042,0,2.093673681088551,24,2.086415313396201,0,1.6778186269822981,1.6778186269822981,1.6778186269822981,0.0
0.25988279424842353,1,3.446463151437866,24,3.013348738714796,0,2.509151443421111,2.909151443421111,2.509151443421111,0.3999999999999999
0.7818228717773104,1,3.043439178571335,19,4.377774761528814,0,2.7461002578377056,3.1461002578377055,2.7461002578377056,0.3999999999999999
-1.236950710878082,0,1.7636133734546302,22,1.6097917345913952,0,0.9738262622551954,0.9738262622551954,0.9738262622551954,0.0
-1.3204566130842763,0,2.3124437842013412,21,0.9129654104577842,0,0.8760363529538605,0.8760363529538605,0.8760363529538605,0.0
0.5219415656168976,0,2.7658334886277927,21,2.1154484861695013,0,1.8457987807682448,1.8457987807682448,1.8457987807682448,0.0
0.29698467323318606,0,2.2893393310814583,24,1.9458092119022692,0,1.4825792981454249,1.4825792981454249,1.4825792981454249,0.0
0.25049285034587654,1,2.6992479279532446,22,2.7194414624474588,1,2.097420169640022,2.497420169640022,2.497420169640022,0.3999999999999999
0.3464482094969757,1,3.047690016601708,18,2.9268496092981495,0,2.181091555924986,2.581091555924986,2.181091555924986,0.3999999999999999
-0.6800247215784908,0,1.934766498475094,18,1.5869574960190085,0,1.098460326663629,1.098460326663629,1.098460326663629,0.0
0.23225369716100355,1,2.7512342172712128,18,1.873751812294989,0,1.7144983979507908,2.1144983979507908,1.7144983979507908,0.3999999999999999
0.29307247329868125,1,3.122607979116035,24,1.8093151948075434,0,1.7868899892103116,2.1868899892103117,1.7868899892103116,0.40000000000000013
-0.7143514180263678,0,1.9959330843155607,21,2.933089431274813,1,1.5867940530052613,1.5867940530052613,1.5867940530052613,0.0
1.8657745111447566,0,3.1876941403513896,21,0.57623073665434,0,1.799071259680235,1.799071259680235,1.799071259680235,0.0
0.4738329209117875,1,3.5891929550385795,19,3.482196299258247,0,2.865803684477008,3.265803684477008,2.865803684477008,0.3999999999999999
-1.1913034972026486,0,2.098042326369031,18,0.13069695158976935,0,0.5964820185357693,0.5964820185357693,0.5964820185357693,0.0
0.6565536086338297,1,3.236011401185824,21,5.006140509613665,0,3.011093599374837,3.711093599374837,3.011093599374837,0.6999999999999997
-0.9746816702273214,0,2.8130245187824494,21,1.7303289279291856,1,1.6339385903498753,1.6339385903498753,1.6339385903498753,0.0
0.787084603742452,1,2.8798450459095313,18,4.617715132880589,0,2.415699359794269,2.815699359794269,2.415699359794269,0.3999999999999999
1.158595579007404,1,3.7049492322564435,18,5.614411940690291,0,3.3550176005577206,4.05501760055772,3.3550176005577206,0.6999999999999997
-0.8206823183517105,0,2.5750525838682314,21,0.7111758606059873,0,1.2321347428801919,1.2321347428801919,1.2321347428801919,0.0
0.9633761292443218,1,3.5453080405254314,23,2.8192406066078757,0,2.231835902171589,2.6318359021715887,2.231835902171589,0.3999999999999999
0.4127809269364983,1,3.5113586333007385,22,4.372014335484581,0,2.918148806060487,3.318148806060487,2.918148806060487,0.3999999999999999
0.82206015999449,1,3.3307905377859326,21,2.867099668067329,0,2.3896652755961374,2.7896652755961373,2.3896652755961374,0.3999999999999999
1.8967929826539474,1,3.3941590461164037,19,3.790369048366566,0,3.0282860055442846,3.4282860055442845,3.0282860055442846,0.3999999999999999
-0.2453881160028705,1,3.2547555525653094,20,3.6025773156283445,0,2.3036866152957236,2.7036866152957235,2.3036866152957236,0.3999999999999999
-0.7537361643574896,0,2.6137318142066217,23,0.0,0,0.9212316883389333,0.9212316883389333,0.9212316883389333,0.0
-0.8895144296255233,0,2.5647398415603293,18,2.9436692184253648,0,1.6141107453887193,1.6141107453887193,1.6141107453887193,0.0
-0.8158102849654383,0,2.2686075392061396,24,1.8628548416424364,1,1.2803235921256702,1.2803235921256702,1.2803235921256702,0.0
-0.0771017094141042,1,2.7620111330917707,19,2.3059733868501393,0,1.7034495498185975,2.1034495498185977,1.7034495498185975,0.40000000000000013
0.3411519748166439,1,3.1597542686784768,22,5.04684169164406,0,2.787665770913826,3.487665770913826,2.787665770913826,0.6999999999999997
0.27669079933001905,1,3.3656762450693565,24,2.797118445177272,0,2.2556006317879786,2.6556006317879786,2.2556006317879786,0.3999999999999999
0.8271832490360238,1,3.5554605116687967,20,2.7421741008720595,0,2.3319405126771793,2.731940512677179,2.3319405126771793,0.3999999999999999
0.01300189187790702,1,2.8749977294409934,23,1.6991511628855394,0,1.439132426704578,1.839132426704578,1.439132426704578,0.40000000000000013
1.4535340771573169,1,3.530672091985412,21,4.095040372719064,0,2.9559462795007088,3.3559462795007087,2.9559462795007088,0.3999999999999999
-0.2646568332379561,1,2.5279694586828265,18,3.5424837967727054,0,2.0427148857618875,2.4427148857618874,2.0427148857618875,0.3999999999999999
2.720169166589619,1,4.0,21,1.7618080170240942,0,2.746873634426462,3.146873634426462,2.746873634426462,0.3999999999999999
0.6256673477650062,1,2.952707577311983,19,3.745626789222219,0,2.429271585247732,2.829271585247732,2.429271585247732,0.3999999999999999
-0.8571575564162826,0,2.4784293409465796,24,2.8275371010925996,0,1.559902894131178,1.559902894131178,1.559902894131178,0.0
-1.0708924980611123,0,1.8339408773646177,24,2.4621342438995724,0,1.410557703494656,1.410557703494656,1.410557703494656,0.0
0.4824724152431853,1,3.454166496503158,18,4.824710447060655,0,2.891679473523359,3.291679473523359,2.891679473523359,0.3999999999999999
-0.2234627853258509,1,3.029511721409076,21,2.8956758402032166,0,1.938834564476226,2.338834564476226,1.938834564476226,0.40000000000000013
0.714000494092092,1,2.9797928395425437,24,5.267721057442789,0,3.0604774984368825,3.7604774984368823,3.0604774984368825,0.6999999999999997
0.47323762457354485,1,3.349378201696221,18,3.503643764501751,0,2.655699788864911,3.055699788864911,2.655699788864911,0.3999999999999999
-0.07282891265687277,0,2.301042818661339,19,2.8004953065070293,1,1.4695020804714394,1.4695020804714394,1.4695020804714394,0.0
-0.846793718068405,1,2.970828395813017,21,4.7776257541694935,0,2.3595091904111185,2.7595091904111184,2.3595091904111185,0.3999999999999999
-1.5148472246858646,0,1.963312389980024,20,4.649602138697916,0,1.8589026586772297,1.8589026586772297,1.8589026586772297,0.0
-0.4465149520670211,0,1.8497313766909946,24,0.9188325071881351,0,0.9540830037820176,0.9540830037820176,0.9540830037820176,0.0
0.8563987943234723,1,2.9621947661527606,22,2.7605696552531853,0,2.24974992554154,2.6497499255415398,2.24974992554154,0.3999999999999999
0.21409374413020396,1,2.935103710632876,21,3.6898612175683834,0,2.5756269970624595,2.9756269970624594,2.5756269970624595,0.3999999999999999
-1.245738778711988,1,3.036735073510977,18,3.129140738981936,0,1.7947177188677776,2.1947177188677776,1.7947177188677776,0.3999999999999999
0.173180925851182,1,3.322297366914122,23,2.698215442330922,0,2.188732406907771,2.588732406907771,2.188732406907771,0.3999999999999999
0.3853173797288368,1,3.6027536376152938,21,1.975155829426244,0,1.9632150052240187,2.363215005224019,1.9632150052240187,0.40000000000000013
-0.883857436201133,0,2.7309333339486175,18,2.125873330020122,0,1.5760534891904423,1.5760534891904423,1.5760534891904423,0.0
0.1537251059455279,0,2.3856922904063835,24,2.7954832913490844,0,1.9894393968611919,1.9894393968611919,1.9894393968611919,0.0
0.058208718445999896,1,2.960916557606151,23,3.8522553289035764,0,2.0721302471889844,2.4721302471889843,2.0721302471889844,0.3999999999999999
-1.142970297830623,0,2.0337249333516514,19,0.37011815564931494,0,0.552233828983369,0.552233828983369,0.552233828983369,0.0
0.3577873603482833,1,2.9058830265141617,23,1.893883714207787,0,1.880403886338446,2.280403886338446,1.880403886338446,0.3999999999999999
0.5607845263682344,0,2.115786945109533,22,2.061207003967272,0,1.6577228674125908,1.6577228674125908,1.6577228674125908,0.0
1.083051243175277,1,3.320491057547531,18,3.2611510890529107,0,2.4402266435480735,2.8402266435480734,2.4402266435480735,0.3999999999999999
1.053802052034903,0,2.430470937497138,21,1.6821597960021826,0,1.7692937742478494,1.7692937742478494,1.7692937742478494,0.0
-1.377669367957091,0,2.0764476251525745,24,1.722409263634987,0,1.2022292603782176,1.2022292603782176,1.2022292603782176,0.0
-0.9378250399151228,0,2.8533837308943584,23,1.5018304148166632,0,1.4594839983969876,1.4594839983969876,1.4594839983969876,0.0
0.5150352672086598,0,2.5017070512633857,19,2.1488250042921533,0,1.8943794365900632,1.8943794365900632,1.8943794365900632,0.0
0.5137859509122088,1,3.2125679869620827,23,4.601224743531519,1,2.8005528855144357,3.2005528855144356,3.2005528855144356,0.3999999999999999
0.5150476863060479,1,3.426508821634599,20,2.565795601575531,0,2.21713714435324,2.61713714435324,2.21713714435324,0.3999999999999999
3.852731490654721,1,4.0,21,3.9528494864520516,0,3.5848901377907754,3.9848901377907753,3.5848901377907754,0.3999999999999999
0.570890510693167,1,3.259012409590639,22,3.582691630401216,0,2.576926658141491,2.976926658141491,2.576926658141491,0.3999999999999999
1.135565640180599,1,3.2319489619477557,19,1.7168997724129917,0,1.8737493636065863,2.273749363606586,1.8737493636065863,0.3999999999999999
0.9540017634932023,0,2.7166371365295907,21,1.3443533692837124,0,1.7077720634793339,1.7077720634793339,1.7077720634793339,0.0
0.651391251305798,0,2.407414218735391,18,2.0101050592028473,0,1.6834046970512224,1.6834046970512224,1.6834046970512224,0.0
-0.3152692446403456,0,2.6592327292747187,18,4.164393663325141,0,2.1968704675536843,2.1968704675536843,2.1968704675536843,0.0
